cycleID,Temperature,Humidity,Pressure,Resistance0,Resistance1,Resistance2,Resistance3,Resistance4,Resistance5,Resistance6,Resistance7,Resistance8,Resistance9,label
93336,39.699989,20.674921,1022.908508,589861.75,102400000.0,102400000.0,102400000.0,4347041.5,4023575.75,3768169.25,460535.1875,512769.15625,548179.875,ammonia
93344,39.704979,20.547014,1022.897644,571588.0625,102400000.0,102400000.0,102400000.0,4486309.0,4142604.25,3925251.5,467153.28125,514314.40625,546862.5,ammonia
93352,39.537987,20.712057,1022.882874,564965.5,102400000.0,102400000.0,102400000.0,4413793.0,4142604.25,3866887.0,470372.0625,520589.71875,556673.0,ammonia
93360,39.565403,20.644438,1022.89386,577389.3125,102400000.0,102400000.0,102400000.0,4580374.5,4187068.75,3872370.5,431430.375,454102.0,455313.46875,ammonia
93368,39.580357,20.672167,1022.870789,440335.40625,96839304.0,83432208.0,61521708.0,2632390.75,2365579.0,2180463.25,285794.03125,305489.25,324976.1875,ammonia
93376,39.61525,20.679874,1022.891785,337842.28125,62001892.0,54841840.0,40972804.0,2079187.875,1950011.875,1858439.25,292404.34375,340199.34375,369275.15625,ammonia
93384,39.74984,20.544691,1022.859802,398676.28125,79558120.0,72435480.0,56362932.0,2655429.5,2511342.75,2394621.5,338177.0,392713.3125,431430.375,ammonia
93392,39.762302,20.513487,1022.862427,463348.40625,99598784.0,92142000.0,72858256.0,3309230.5,3145325.5,2861334.25,390020.9375,440051.5625,474623.40625,ammonia
93400,39.704979,20.520313,1022.877136,507433.09375,102400000.0,102400000.0,88412816.0,3739785.5,3455811.0,3285342.0,419242.59375,467793.5,500000.0,ammonia
93408,39.672577,20.699793,1022.912292,529472.625,102400000.0,102400000.0,93723272.0,4142604.25,3820895.5,3652251.5,448434.40625,499634.0625,531533.875,ammonia
93416,39.670082,20.76915,1022.910217,561711.4375,102400000.0,102400000.0,102400000.0,4471615.5,4117617.5,3869626.75,454706.9375,493493.96875,508188.59375,ammonia
93424,39.672577,20.592903,1022.925354,509706.3125,102400000.0,102400000.0,78275304.0,3449263.25,3200625.0,2986511.0,399843.8125,443482.03125,479962.5,ammonia
93432,39.759808,20.556047,1022.86792,507056.1875,102400000.0,102400000.0,84808800.0,3768169.25,3524957.0,3345721.75,424192.21875,475615.40625,510850.59375,ammonia
93440,39.690025,20.674246,1022.926514,543380.1875,102400000.0,102400000.0,98034408.0,4239068.5,3950807.75,3750057.25,453498.65625,508188.59375,544680.875,ammonia
93448,39.724918,20.575062,1022.874817,575928.0,102400000.0,102400000.0,102400000.0,4630865.0,4350504.5,4102153.25,477278.03125,530707.4375,557582.375,ammonia
93456,39.657619,20.533144,1022.907471,571588.0625,102400000.0,102400000.0,102400000.0,4347041.5,4026542.25,3796987.25,462406.875,516259.125,546862.5,ammonia
93465,39.610268,20.567341,1022.904358,565433.4375,102400000.0,102400000.0,102400000.0,4523467.5,4206418.5,3945100.0,474293.65625,527835.0625,561249.6875,ammonia
93473,39.682549,20.550844,1022.903564,581322.75,102400000.0,102400000.0,102400000.0,4512255.5,4216160.5,3936569.0,468757.15625,518612.3125,545115.8125,ammonia
93481,39.685036,20.551008,1022.911255,575928.0,102400000.0,102400000.0,102400000.0,4449755.5,4167896.25,3930902.0,470048.1875,524590.1875,555314.5625,ammonia
93489,39.687531,20.567204,1022.91333,583309.625,102400000.0,102400000.0,102400000.0,4092930.25,3674366.5,3376751.75,383233.53125,389798.25,380033.40625,ammonia
93497,39.6651,20.720673,1022.924744,354693.46875,67562888.0,56545296.0,37588760.0,1800835.375,1613551.25,1450424.875,200744.953125,183446.796875,163735.203125,ammonia
93505,39.685036,20.850433,1022.914978,141007.984375,15689729.0,11985369.0,8216650.0,551724.125,501101.0625,458063.0625,90077.414062,87671.234375,82024.992188,ammonia
93513,39.695007,20.990364,1022.902527,76440.726562,5771046.0,4299134.0,2771312.5,243230.40625,219601.109375,198989.5,51990.25,51863.855469,50783.574219,ammonia
93521,39.752331,21.182014,1022.934326,49921.996094,2791141.5,1997074.625,1293746.0,137708.453125,125644.171875,115837.101562,37948.414062,39975.015625,40738.382812,ammonia
93529,39.754826,21.182182,1022.904724,40738.382812,2058808.75,1427675.125,924187.75,107857.59375,98975.453125,90077.414062,31527.09375,33298.648438,33988.316406,ammonia
93537,39.754826,21.241234,1022.904724,33773.085938,1505882.375,1029404.375,661285.125,83879.421875,77622.804688,71329.0625,26930.359375,28495.101562,29097.521484,ammonia
93545,39.759808,21.182531,1022.910767,29317.453125,1148948.125,797818.4375,523383.59375,70737.773438,65473.144531,60634.769531,23858.341797,25241.570312,25790.851562,ammonia
93553,39.777256,21.619198,1022.934204,25837.707031,936228.5625,639600.25,427111.5625,60249.46875,55615.902344,51550.542969,20466.900391,21850.460938,22471.910156,ammonia
93561,39.784737,21.415253,1022.917847,22566.996094,770359.25,523383.59375,343970.4375,51958.59375,47904.191406,44153.15625,17952.314453,18974.207031,19370.460938,ammonia
93569,39.794701,21.561201,1022.933594,19512.195312,596041.9375,411162.40625,275639.3125,43257.855469,40163.164062,37813.886719,15775.203125,16533.195312,16793.492188,ammonia
93577,39.814644,21.670303,1022.927307,16833.246094,468114.28125,319500.78125,219742.484375,36771.042969,34261.242188,32388.664062,14096.916016,14831.981445,15083.666992,ammonia
93585,39.819626,21.767664,1022.912781,15267.175781,394757.125,270398.71875,186249.546875,32812.097656,30910.408203,29197.080078,12605.869141,13272.500977,13550.708984,ammonia
