cycleID,Temperature,Humidity,Pressure,Resistance0,Resistance1,Resistance2,Resistance3,Resistance4,Resistance5,Resistance6,Resistance7,Resistance8,Resistance9,label
342659,32.086517,48.792892,995.292419,169592.578125,16177734.0,14511957.0,14473498.0,975702.6875,925440.5625,886388.25,197378.5625,251844.5625,285077.9375,air
342667,31.933096,48.392303,995.283569,171123.0,16310602.0,14989936.0,15020857.0,1011857.6875,962632.1875,918591.625,199804.875,254283.578125,289674.6875,air
342675,31.985912,48.798294,995.312317,170439.421875,16709842.0,14948905.0,14969392.0,1004413.9375,953223.1875,914285.6875,200273.8125,252964.421875,287964.0,air
342683,31.359665,50.274338,995.237793,171294.75,16334995.0,14747075.0,14887778.0,1013359.75,968779.5625,926696.8125,200626.953125,253716.546875,289183.84375,air
342691,31.362179,50.986401,995.249023,170609.796875,16237859.0,14628571.0,14560320.0,994899.1875,945958.4375,914898.375,197836.171875,252216.75,285077.9375,air
342699,31.78974,50.288464,995.257141,167758.84375,16094303.0,14228398.0,14502324.0,977099.25,927956.5,889854.4375,196131.015625,249269.71875,285794.03125,air
342707,31.829981,49.672131,995.249573,167101.828125,16106169.0,14378236.0,14502324.0,981312.875,935587.0,893347.875,196469.6875,250000.0,284365.46875,air
342715,31.535717,50.423935,995.218018,168421.046875,16047013.0,14531264.0,14867514.0,1006635.5625,953889.125,916741.25,197607.09375,249634.328125,285794.03125,air
342723,31.321939,51.454746,995.240601,168089.296875,16023472.0,14406683.0,14473498.0,993451.375,944649.4375,905193.375,196582.84375,248543.6875,283185.84375,air
342731,31.414997,51.372665,995.263794,166938.375,16189723.0,14331074.0,14540936.0,991287.5,939449.5625,906395.25,197036.75,246568.75,283185.84375,air
342739,31.452723,51.422119,995.252075,165481.578125,15588963.0,14118053.0,14312295.0,974310.1875,927956.5,889854.4375,195569.140625,246568.75,282716.71875,air
342747,31.804829,50.750298,995.285156,165001.609375,15791807.0,14009406.0,14209887.0,966037.75,915511.875,880103.125,192481.203125,245152.015625,277657.28125,air
342755,31.636322,51.13755,995.255127,163578.28125,15315728.0,13805772.0,14045435.0,956562.375,910020.0,876149.75,191616.765625,243925.671875,278791.1875,air
342763,31.943157,49.117462,995.269592,165964.34375,15883665.0,14444787.0,14550622.0,981312.875,940096.375,903994.6875,194899.125,246390.765625,280855.71875,air
342771,31.847586,49.186039,995.235474,166775.25,15929995.0,14531264.0,15010536.0,1006635.5625,959250.5625,922314.8125,196243.765625,248362.84375,282951.09375,air
342779,32.161968,49.096592,995.238708,166938.375,16310602.0,14570031.0,14667860.0,980608.0625,927326.25,891015.875,192698.53125,245328.21875,279019.0625,air
342787,32.177055,49.31134,995.225891,164049.984375,15678469.0,14209887.0,14483094.0,964672.625,919210.0625,881808.375,192156.125,243057.203125,278336.5,air
342795,32.116695,49.103062,995.184814,164842.234375,15826129.0,14463915.0,14609006.0,981312.875,931120.6875,898639.75,193902.671875,244976.078125,280855.71875,air
342803,31.714289,49.662872,995.156128,166449.9375,15988290.0,14473498.0,15093505.0,1005893.9375,959925.0,923562.5625,194455.0,246925.484375,280855.71875,air
342811,31.60614,49.422901,995.142273,169761.265625,16890722.0,15093505.0,15434762.0,1033299.6875,978499.75,943996.3125,195345.28125,247462.546875,282249.1875,air
342819,31.847586,48.948544,995.160828,167594.109375,16520292.0,14807049.0,15423864.0,1026309.1875,971537.0,939449.5625,196243.765625,248182.265625,283185.84375,air
342827,32.126759,49.123173,995.15686,166125.890625,16189723.0,14687584.0,14787004.0,988417.0,936871.0,903396.5625,191832.140625,244274.8125,278563.65625,air
342835,31.87525,49.396233,995.136475,165001.609375,16262035.0,14667860.0,15062285.0,1002938.3125,959250.5625,927956.5,194012.890625,244449.75,278563.65625,air
342843,32.167,46.983276,995.104675,169592.578125,16929992.0,15380427.0,15655996.0,1032518.25,982018.6875,944649.4375,197150.5625,247462.546875,283420.96875,air
342851,32.363174,47.448154,995.045593,167594.109375,16761125.0,15135335.0,15566746.0,1025538.3125,980608.0625,943344.0625,194344.28125,246746.984375,279705.0,air
342859,32.33802,46.418789,995.040527,169088.5,17062224.0,15391264.0,15701006.0,1038013.1875,988417.0,960600.375,196696.125,247104.25,283656.5,air
342867,32.282692,45.851776,995.041443,171294.75,17319238.0,15918387.0,16359461.0,1073094.0,1024000.0,978499.75,199687.984375,250550.53125,285316.25,air
342875,32.187119,46.04866,995.027039,174446.34375,17945236.0,16359461.0,16595594.0,1085033.125,1038013.1875,1005153.375,200626.953125,252403.25,287964.0,air
342883,32.22736,45.636032,995.03186,176066.03125,18123894.0,16582996.0,16903792.0,1099892.625,1051604.625,1012608.1875,201693.90625,252403.25,286033.53125,air
342891,32.28772,44.237831,995.021179,178272.984375,18649972.0,17332980.0,17871830.0,1153802.875,1098123.375,1057305.125,204718.109375,257351.09375,292404.34375,air
342899,32.232388,44.425926,995.015076,181689.140625,19123432.0,17541756.0,17945236.0,1159682.875,1107027.0,1061414.875,204840.96875,256963.609375,290661.375,air
342907,32.755524,44.60038,994.99823,176612.625,18336878.0,16697070.0,17088918.0,1107925.375,1059767.125,1023232.5625,200626.953125,251473.484375,287237.03125,air
