_time;vcc;vpanel;tmp;hum;s0;s1;s2;s3;s4;s5;s6;s7;s8;s9;value;sensor_name
2024-06-03 22:55:00+00:00;3,038;0,021;18,53;62,869;308500;49951200;45925700;42158800;2513600;2415800;2341200;309300;352400;394500;air;Tree26
2024-06-03 22:56:00+00:00;3,038;0,023;18,48;62,744;307900;49837200;45733400;42199600;2465900;2377900;2329200;311000;353500;396500;air;Tree26
2024-06-03 22:57:00+00:00;3,036;0,021;18,45;62,793;313000;50616700;46761300;43502100;2575200;2457100;2365500;318300;363300;405500;air;Tree26
2024-06-03 22:59:00+00:00;3,034;0,021;18,44;62,787;315000;51694700;46711300;43286600;2529900;2457100;2405100;316200;361000;406000;air;Tree26
2024-06-03 23:00:00+00:00;3,033;0,022;18,39;62,798;315000;51664100;47524200;43895500;2589900;2463700;2388300;318300;362900;403100;air;Tree26
2024-06-03 23:01:00+00:00;3,029;0,022;18,35;62,749;315900;51878800;47114300;43676100;2597300;2459300;2365500;313600;354300;396100;air;Tree26
2024-06-03 23:03:00+00:00;3,027;0,022;18,32;62,679;313900;51330300;47267200;43719800;2544000;2479400;2388300;316800;361400;404300;air;Tree26
2024-06-03 23:04:00+00:00;3,026;0,022;18,28;62,569;317400;52064300;49081400;44072600;2577700;2486100;2407200;320100;364100;409100;air;Tree26
2024-06-03 23:05:00+00:00;3,025;0,021;18,22;62,846;321300;53108500;49358600;44980000;2627300;2544000;2502100;323400;376800;412900;air;Tree26
2024-06-03 23:06:00+00:00;3,023;0,021;18,19;62,95;322500;53108500;49865700;45495300;2640000;2553600;2474900;324300;376800;413100;air;Tree26
2024-06-03 23:08:00+00:00;3,022;0,021;18,15;63,15;322800;53140800;49865700;45353600;2642500;2541700;2465900;322500;364100;406200;air;Tree26
2024-06-03 23:09:00+00:00;3,018;0,021;18,1;63,194;316800;52002300;47731900;44476400;2575200;2495200;2420000;321000;362600;404800;air;Tree26
2024-06-03 23:10:00+00:00;3,018;0,021;18,05;63,262;319200;52188700;47679800;44431100;2602200;2497500;2424300;321900;365700;408400;air;Tree26
2024-06-03 23:13:00+00:00;3,015;0,021;17,99;63,256;322800;53044100;49639000;45447900;2642500;2556000;2472600;327400;379100;416100;air;Tree26
2024-06-03 23:14:00+00:00;3,014;0,021;18,03;63,244;322500;53795100;50558100;45733400;2668400;2594800;2532300;330300;382800;418700;air;Tree26
2024-06-03 23:15:00+00:00;3,011;0,022;18,11;62,883;325200;54876200;51210000;47216100;2721500;2637400;2551200;331200;384500;421300;air;Tree26
2024-06-03 23:17:00+00:00;3,01;0,021;18,17;62,538;328700;55049100;51725300;47063500;2732400;2629800;2551200;330300;381500;416100;air;Tree26
2024-06-03 23:18:00+00:00;3,007;0,021;18,21;62,245;324600;53729000;50852300;45542700;2655400;2539300;2477100;326200;378500;413600;air;Tree26
2024-06-03 23:19:00+00:00;3,007;0,021;18,2;62,341;322800;53927900;50209500;45353600;2647700;2558400;2509000;325500;376600;411900;air;Tree26
2024-06-03 23:20:00+00:00;3,005;0,021;18,18;62,285;324600;53729000;50587400;45637800;2658000;2577700;2493000;326500;379600;413400;air;Tree26
2024-06-03 23:22:00+00:00;3,002;0,021;18,16;61,68;324600;53994600;50911600;46071000;2660600;2563200;2499800;326800;377500;408900;air;Tree26
2024-06-03 23:23:00+00:00;3;0,021;18,16;61,251;321900;53335500;50008300;45542700;2681500;2568000;2502100;328400;380600;416900;air;Tree26
2024-06-03 23:24:00+00:00;2,999;0,021;18,18;60,819;329600;55398100;52002300;47524200;2757300;2663100;2575200;334800;388900;424400;air;Tree26
2024-06-03 23:26:00+00:00;2,998;0,022;18,23;60,156;335500;57062200;54195500;50296200;2822800;2732400;2658000;340800;394500;430600;air;Tree26
2024-06-03 23:27:00+00:00;2,993;0,02;18,27;59,769;339500;58241200;55398100;51060300;2852300;2771300;2694700;343600;396800;433800;air;Tree26
2024-06-03 23:28:00+00:00;2,992;0,022;18,32;59,467;341900;59108000;55574300;51511800;2864300;2762900;2724300;343600;396500;433300;air;Tree26
2024-06-03 23:29:00+00:00;2,989;0,022;18,32;59,021;340100;59108000;54398000;51090200;2876400;2760100;2684100;342900;395900;431700;air;Tree26
2024-06-03 14:02:00+00:00;3,529;3,403;30,38;40,291;484300;102400000;102400000;102400000;5777100;5777100;5704700;487500;505500;523700;air;Tree30
2024-06-03 14:03:00+00:00;3,531;3,404;30,46;40,052;480600;102400000;102400000;102400000;5795500;5758800;5675000;485000;507400;524500;air;Tree30
2024-06-03 14:04:00+00:00;3,531;3,404;30,52;39,892;480300;102400000;102400000;102400000;5771000;5704700;5692800;485000;503600;524100;air;Tree30
2024-06-03 14:05:00+00:00;3,532;3,406;30,56;39,797;477600;102400000;102400000;102400000;5740700;5716600;5663300;483700;501800;521700;air;Tree30
2024-06-03 14:07:00+00:00;3,529;3,404;30,63;39,833;477900;102400000;102400000;102400000;5740700;5710700;5680900;485400;505500;520100;air;Tree30
2024-06-03 14:08:00+00:00;3,532;3,405;30,62;39,49;477900;102400000;102400000;102400000;5752800;5686900;5686900;485400;504400;522100;air;Tree30
2024-06-03 14:09:00+00:00;3,531;3,406;30,62;38,441;478600;102400000;102400000;102400000;5826400;5698700;5716600;485700;507400;523700;air;Tree30
2024-06-03 14:10:00+00:00;3,53;3,406;30,71;39,557;481300;102400000;102400000;102400000;5777100;5698700;5651600;483700;504000;520100;air;Tree30
2024-06-03 14:12:00+00:00;3,531;3,405;30,74;39,791;475600;102400000;102400000;102400000;5692800;5645700;5663300;479600;501400;519400;air;Tree30
2024-06-03 14:13:00+00:00;3,532;3,406;30,66;39,936;477200;102400000;102400000;102400000;5686900;5669200;5576500;480300;500000;519700;air;Tree30
2024-06-03 14:14:00+00:00;3,532;3,408;30,6;39,508;475900;102400000;102400000;102400000;5680900;5616700;5622500;479600;501100;520500;air;Tree30
2024-06-03 14:15:00+00:00;3,533;3,406;30,61;39,848;474900;102400000;102400000;102400000;5716600;5686900;5610900;480900;502500;520500;air;Tree30
2024-06-03 14:17:00+00:00;3,534;3,408;30,55;39,742;478200;102400000;102400000;102400000;5716600;5710700;5657400;482300;501400;520100;air;Tree30
2024-06-03 14:18:00+00:00;3,534;3,411;30,49;39,826;478200;102400000;102400000;102400000;5710700;5704700;5680900;481600;504400;522500;air;Tree30
2024-06-03 14:19:00+00:00;3,534;3,407;30,45;40,097;477200;102400000;102400000;102400000;5728600;5704700;5634100;482300;503300;519400;air;Tree30
2024-06-03 14:22:00+00:00;3,531;3,409;30,45;39,999;480300;102400000;102400000;102400000;5758800;5704700;5675000;481600;502200;524500;air;Tree30
2024-06-03 14:23:00+00:00;3,532;3,406;30,44;40,048;478900;102400000;102400000;102400000;5764900;5758800;5669200;484300;506600;522100;air;Tree30
2024-06-03 14:24:00+00:00;3,531;3,406;30,38;40,994;476600;102400000;102400000;102400000;5728600;5704700;5651600;480900;506600;521700;air;Tree30
2024-06-03 14:26:00+00:00;3,532;3,407;30,32;41,145;473900;102400000;102400000;102400000;5698700;5692800;5599400;480900;503300;516600;air;Tree30
2024-06-03 14:28:00+00:00;3,534;3,407;30,36;41,04;473600;102400000;102400000;102400000;5680900;5593700;5576500;476600;497400;519400;air;Tree30
2024-06-03 14:29:00+00:00;3,532;3,406;30,44;41,062;473900;102400000;102400000;102400000;5686900;5639900;5587900;478600;500700;516600;air;Tree30
2024-06-03 14:31:00+00:00;3,531;3,406;30,49;41,338;474600;102400000;102400000;102400000;5669200;5610900;5587900;477200;498500;515800;air;Tree30
2024-06-03 14:32:00+00:00;3,532;3,407;30,56;41,368;474200;102400000;102400000;102400000;5634100;5605200;5565200;476600;499600;515800;air;Tree30
2024-06-03 14:33:00+00:00;3,533;3,406;30,56;40,577;472300;102400000;102400000;102400000;5622500;5616700;5553800;477600;500000;517000;air;Tree30
2024-06-03 14:34:00+00:00;3,535;3,409;30,55;40,76;472900;102400000;102400000;102400000;5651600;5628300;5553800;479200;501400;518600;air;Tree30
2024-06-03 14:36:00+00:00;3,533;3,41;30,51;41,053;472600;102400000;102400000;102400000;5663300;5639900;5616700;477200;502200;516600;air;Tree30
2024-06-03 14:37:00+00:00;3,533;3,408;30,52;41,045;471600;102400000;102400000;102400000;5669200;5593700;5553800;477600;497800;516600;air;Tree30
2024-06-03 14:38:00+00:00;3,535;3,41;30,49;41,106;473300;102400000;102400000;102400000;5663300;5576500;5570800;477600;495200;513500;air;Tree30
2024-06-03 14:39:00+00:00;3,535;3,41;30,48;41,231;471600;102400000;102400000;102400000;5645700;5605200;5559500;476600;500700;517800;air;Tree30
2024-06-03 14:41:00+00:00;3,534;3,412;30,44;40,026;473300;102400000;102400000;102400000;5698700;5634100;5582200;481300;503300;520100;air;Tree30
2024-06-03 14:42:00+00:00;3,536;3,409;30,41;40,807;478600;102400000;102400000;102400000;5728600;5704700;5616700;482600;503300;519000;air;Tree30
2024-06-03 14:43:00+00:00;3,534;3,41;30,32;41,046;478900;102400000;102400000;102400000;5728600;5710700;5657400;482600;504000;524500;air;Tree30
2024-06-03 14:44:00+00:00;3,535;3,412;30,25;41,481;475200;102400000;102400000;102400000;5704700;5704700;5610900;482600;502200;519000;air;Tree30
2024-06-03 14:46:00+00:00;3,535;3,412;30,2;41,816;475600;102400000;102400000;102400000;5698700;5669200;5645700;481900;501400;520500;air;Tree30
2024-06-03 14:47:00+00:00;3,534;3,408;30,15;40,961;477600;102400000;102400000;102400000;5752800;5716600;5680900;483000;507800;519400;air;Tree30
2024-06-03 14:48:00+00:00;3,537;3,414;30,13;42,097;478600;102400000;102400000;102400000;5734600;5680900;5628300;479900;504000;518200;air;Tree30
2024-06-03 14:50:00+00:00;3,537;3,415;30,03;42,42;475200;102400000;102400000;102400000;5734600;5651600;5634100;481900;500300;516600;air;Tree30
2024-06-03 14:51:00+00:00;3,535;3,415;29,88;43,104;474600;102400000;102400000;102400000;5728600;5645700;5628300;481300;499600;520900;air;Tree30
2024-06-03 14:52:00+00:00;3,538;3,413;29,78;42,681;474900;102400000;102400000;102400000;5704700;5669200;5610900;484300;502900;518600;air;Tree30
2024-06-03 14:53:00+00:00;3,536;3,413;29,72;42,773;479900;102400000;102400000;102400000;5746700;5752800;5692800;484300;504000;522100;air;Tree30
2024-06-03 14:55:00+00:00;3,536;3,413;29,72;43,178;478900;102400000;102400000;102400000;5746700;5752800;5657400;484300;505900;523700;air;Tree30
2024-06-03 14:56:00+00:00;3,536;3,415;29,69;43,353;482600;102400000;102400000;102400000;5771000;5716600;5663300;486100;505500;523700;air;Tree30
2024-06-03 14:57:00+00:00;3,535;3,411;29,66;43,778;480300;102400000;102400000;102400000;5752800;5704700;5657400;482300;504800;523300;air;Tree30
2024-06-03 14:58:00+00:00;3,536;3,411;29,68;43,749;478200;102400000;102400000;102400000;5740700;5692800;5692800;484300;502200;524100;air;Tree30
2024-06-03 15:00:00+00:00;3,535;3,409;29,65;43,985;477200;102400000;102400000;102400000;5771000;5698700;5639900;482300;504000;521700;air;Tree30
2024-06-03 15:01:00+00:00;3,536;3,409;29,66;44,34;480300;102400000;102400000;102400000;5734600;5692800;5651600;482300;503600;520500;air;Tree30
2024-06-03 15:02:00+00:00;3,534;3,407;29,68;44,281;478200;102400000;102400000;102400000;5716600;5680900;5663300;482600;505100;521300;air;Tree30
2024-06-03 15:03:00+00:00;3,535;3,407;29,77;44,002;476200;102400000;102400000;102400000;5746700;5675000;5610900;484300;501100;524100;air;Tree30
2024-06-03 15:05:00+00:00;3,53;3,405;29,86;43,101;476600;102400000;102400000;102400000;5771000;5728600;5704700;483300;503600;523700;air;Tree30
2024-06-03 15:06:00+00:00;3,53;3,403;29,96;42,753;480600;102400000;102400000;102400000;5777100;5752800;5692800;487100;505100;522100;air;Tree30
2024-06-03 15:07:00+00:00;3,531;3,405;30,07;43,089;478600;102400000;102400000;102400000;5758800;5740700;5686900;484300;505100;521300;air;Tree30
2024-06-03 15:08:00+00:00;3,533;3,406;30,1;42,521;477900;102400000;102400000;102400000;5777100;5692800;5657400;483300;503600;522100;air;Tree30
2024-06-03 15:10:00+00:00;3,534;3,411;30,02;42,288;481300;102400000;102400000;102400000;5771000;5686900;5669200;486100;504400;525300;air;Tree30
2024-06-03 15:11:00+00:00;3,533;3,41;29,99;42,441;477600;102400000;102400000;102400000;5801600;5734600;5657400;485700;505500;522100;air;Tree30
2024-06-03 15:12:00+00:00;3,533;3,412;29,92;42,298;479900;102400000;102400000;102400000;5795500;5752800;5675000;485400;509300;524500;air;Tree30
2024-06-03 15:14:00+00:00;3,536;3,413;29,88;41,67;482300;102400000;102400000;102400000;5820200;5807800;5752800;488500;509300;527800;air;Tree30
2024-06-03 15:15:00+00:00;3,536;3,414;29,85;41,365;486100;102400000;102400000;102400000;5845100;5807800;5838900;489900;510400;531900;air;Tree30
2024-06-03 15:20:00+00:00;3,537;3,413;29,69;39,888;505100;102400000;102400000;102400000;6261800;6190800;6194300;509700;532300;548600;air;Tree30
2024-06-03 15:21:00+00:00;3,537;3,414;29,72;40,6;502200;102400000;102400000;102400000;6236700;6187300;6187300;504800;527800;547300;air;Tree30
2024-06-03 15:22:00+00:00;3,537;3,415;29,72;40,156;502200;102400000;102400000;102400000;6229600;6226100;6138600;511600;529400;548600;air;Tree30
2024-06-03 15:24:00+00:00;3,536;3,415;29,74;40,664;502900;102400000;102400000;102400000;6215400;6183800;6145500;508900;526600;542900;air;Tree30
2024-06-03 15:25:00+00:00;3,537;3,416;29,76;40,476;505900;102400000;102400000;102400000;6208400;6166300;6100900;505900;527000;545500;air;Tree30
2024-06-03 15:26:00+00:00;3,536;3,416;29,8;40,649;501400;102400000;102400000;102400000;6180300;6104300;6097500;506300;525300;544600;air;Tree30
2024-06-03 15:27:00+00:00;3,54;3,425;29,85;40,512;501400;102400000;102400000;102400000;6173300;6166300;6111100;505100;525300;542000;air;Tree30
2024-06-03 15:29:00+00:00;3,539;3,417;29,87;40,544;498500;102400000;102400000;102400000;6180300;6180300;6100900;504000;525800;545900;air;Tree30
2024-06-03 15:30:00+00:00;3,538;3,417;29,9;40,919;497000;102400000;102400000;102400000;6194300;6166300;6077100;504000;523700;540300;air;Tree30
2024-06-03 15:31:00+00:00;3,538;3,419;29,84;41,516;496000;102400000;102400000;102400000;6138600;6063600;6060200;502900;521700;540300;air;Tree30
2024-06-03 15:32:00+00:00;3,538;3,417;29,81;41,88;497000;102400000;102400000;102400000;6097500;6063600;6026800;498900;520100;538600;air;Tree30
2024-06-03 15:34:00+00:00;3,538;3,419;29,74;41,476;496000;102400000;102400000;102400000;6128200;6087300;6023500;500000;521300;537800;air;Tree30
2024-06-03 15:35:00+00:00;3,537;3,417;29,6;41,888;497800;102400000;102400000;102400000;6145500;6087300;6036800;501100;522900;541600;air;Tree30
2024-06-03 15:36:00+00:00;3,54;3,422;29,51;42,174;498100;102400000;102400000;102400000;6148900;6104300;6056900;499200;526200;540700;air;Tree30
2024-06-03 15:38:00+00:00;3,538;3,418;29,48;42,111;498500;102400000;102400000;102400000;6194300;6159300;6090700;503600;527000;546400;air;Tree30
2024-06-03 15:39:00+00:00;3,538;3,416;29,4;40,25;507400;102400000;102400000;102400000;6319700;6268900;6254600;510400;535200;552100;air;Tree30
2024-06-03 15:40:00+00:00;3,538;3,417;29,26;41,798;513100;102400000;102400000;102400000;6345400;6272500;6215400;513100;529800;551200;air;Tree30
2024-06-03 15:41:00+00:00;3,538;3,418;29,05;43,629;505100;102400000;102400000;102400000;6243900;6215400;6187300;508900;530700;549000;air;Tree30
2024-06-03 15:43:00+00:00;3,538;3,405;28,83;44,945;495600;102400000;102400000;102400000;6211900;6159300;6117900;505900;529800;543800;air;Tree30
2024-06-03 15:44:00+00:00;3,538;3,417;28,66;45,524;495200;102400000;102400000;102400000;6173300;6131700;6070300;499200;527400;542500;air;Tree30
2024-06-03 15:45:00+00:00;3,539;3,412;28,56;46,196;495200;102400000;102400000;102400000;6131700;6087300;6050200;504400;519400;534400;air;Tree30
2024-06-03 15:46:00+00:00;3,538;3,416;28,45;46,368;496700;102400000;102400000;102400000;6148900;6107700;6056900;507800;521300;542000;air;Tree30
2024-06-03 15:48:00+00:00;3,537;3,415;28,34;47,035;496000;102400000;102400000;102400000;6138600;6087300;6030100;497800;518200;546800;air;Tree30
2024-06-03 15:49:00+00:00;3,539;3,408;28,29;46,722;493400;102400000;102400000;102400000;6169800;6121400;6056900;505100;529400;542000;air;Tree30
2024-06-03 15:50:00+00:00;3,543;3,932;28,28;46,509;499200;102400000;102400000;102400000;6211900;6152400;6083900;507800;532700;550800;air;Tree30
2024-06-03 15:51:00+00:00;3,538;3,42;28,26;47,056;498900;102400000;102400000;102400000;6201300;6142000;6077100;503300;533600;543300;air;Tree30
2024-06-03 15:53:00+00:00;3,537;3,416;28,19;47,281;498500;102400000;102400000;102400000;6211900;6159300;6100900;502500;525800;543800;air;Tree30
2024-06-03 15:54:00+00:00;3,537;3,416;28,11;47,618;496700;102400000;102400000;102400000;6194300;6135100;6077100;502500;530700;540700;air;Tree30
2024-06-03 15:55:00+00:00;3,538;3,419;28,11;47,27;495600;102400000;102400000;102400000;6197800;6145500;6070300;500700;522900;545100;air;Tree30
2024-06-03 15:56:00+00:00;3,538;3,417;28,11;47,341;500700;102400000;102400000;102400000;6219000;6180300;6107700;503600;524500;542900;air;Tree30
2024-06-03 15:58:00+00:00;3,536;3,419;28,13;47,15;499600;102400000;102400000;102400000;6219000;6135100;6097500;502900;522900;541200;air;Tree30
2024-06-03 16:00:00+00:00;3,536;3,418;28,1;47,209;500700;102400000;102400000;102400000;6254600;6194300;6138600;504800;526600;551700;air;Tree30
2024-06-03 16:02:00+00:00;3,534;3,416;27,99;47,492;502200;102400000;102400000;102400000;6272500;6204800;6159300;506600;525300;542900;air;Tree30
2024-06-03 16:03:00+00:00;3,534;3,418;27,93;47,87;500000;102400000;102400000;102400000;6268900;6208400;6183800;506300;527400;545900;air;Tree30
2024-06-03 16:04:00+00:00;3,534;3,417;27,85;47,641;502200;102400000;102400000;102400000;6323400;6272500;6226100;505500;528200;546400;air;Tree30
2024-06-03 16:05:00+00:00;3,533;3,419;27,77;47,695;503600;102400000;102400000;102400000;6371300;6261800;6215400;509700;530700;550800;air;Tree30
2024-06-03 16:07:00+00:00;3,534;3,419;27,72;47,842;502900;102400000;102400000;102400000;6356500;6268900;6236700;508900;529000;547700;air;Tree30
2024-06-03 16:08:00+00:00;3,535;3,418;27,68;48,003;507400;102400000;102400000;102400000;6352800;6312400;6236700;508900;532700;549000;air;Tree30
2024-06-03 16:09:00+00:00;3,535;3,418;27,62;47,029;508900;102400000;102400000;102400000;6442700;6371300;6308800;515000;534000;553900;air;Tree30
2024-06-03 16:10:00+00:00;3,536;3,418;27,52;47,026;512700;102400000;102400000;102400000;6496400;6427600;6363900;517800;540300;556600;air;Tree30
2024-06-03 16:12:00+00:00;3,535;3,418;27,44;47,223;515400;102400000;102400000;102400000;6550900;6492500;6450300;518600;542000;558000;air;Tree30
2024-06-03 16:13:00+00:00;3,535;3,42;27,4;47,526;515400;102400000;102400000;102400000;6527400;6492500;6427600;522100;542900;560700;air;Tree30
2024-06-03 16:14:00+00:00;3,536;3,421;27,35;47,179;517400;102400000;102400000;102400000;6586500;6543100;6511900;525300;546400;561200;air;Tree30
2024-06-03 16:16:00+00:00;3,537;3,42;27,31;47,619;520100;102400000;102400000;102400000;6614400;6566700;6543100;524500;544200;563500;air;Tree30
2024-06-03 16:17:00+00:00;3,537;3,42;27,27;48,924;516600;102400000;102400000;102400000;6602400;6496400;6454200;525800;542000;561200;air;Tree30
2024-06-03 16:18:00+00:00;3,536;3,353;27,22;50,033;515000;102400000;102400000;102400000;6504100;6416200;6375000;520100;541200;555300;air;Tree30
2024-06-03 16:19:00+00:00;3,535;3,402;27,1;51,599;511600;102400000;102400000;102400000;6397500;6349100;6261800;517400;536900;550300;air;Tree30
2024-06-03 16:21:00+00:00;3,538;3,419;26,95;51,801;503600;102400000;102400000;102400000;6356500;6294200;6215400;512000;534400;553900;air;Tree30
2024-06-03 16:22:00+00:00;3,537;3,419;26,79;52,232;505900;102400000;102400000;102400000;6390000;6334400;6283400;512000;533100;550800;air;Tree30
2024-06-03 16:23:00+00:00;3,538;3,42;26,63;52,533;506600;102400000;102400000;102400000;6367600;6305100;6204800;513100;532300;552100;air;Tree30
