cycleID,Temperature,Humidity,Pressure,Resistance0,Resistance1,Resistance2,Resistance3,Resistance4,Resistance5,Resistance6,Resistance7,Resistance8,Resistance9,label
324857,28.764029,54.041077,996.268555,141592.921875,16058809.0,13415763.0,9470520.0,607174.625,561711.4375,528652.5625,163735.203125,219459.921875,255234.296875,fire
324865,28.901096,53.686214,996.291626,133716.375,14599243.0,12263473.0,8497925.0,555314.5625,510850.59375,481655.6875,158122.296875,216398.984375,258324.921875,fire
324873,28.970875,53.431927,996.287476,132780.078125,14265564.0,11753228.0,8253904.5,542085.75,495643.75,465878.0625,151928.78125,204472.84375,237973.5,fire
324881,28.382742,54.834465,996.292969,115994.5625,11279862.0,9199326.0,6515808.5,441760.125,400547.625,367288.375,129850.367188,169424.21875,201932.5625,fire
324889,28.661854,54.330288,996.303101,114901.257812,11153165.0,9324986.0,6720262.5,458370.625,426311.40625,404823.09375,140197.15625,194899.125,230267.59375,fire
324897,28.671824,54.241238,996.292847,117836.59375,11529909.0,9680355.0,6876810.0,468757.15625,436953.28125,409436.21875,141007.984375,193134.671875,227051.0,fire
324905,28.908573,53.53912,996.28125,116549.054688,11493511.0,9620669.0,6666938.0,454706.9375,421312.5,394073.5,135953.265625,181495.921875,218197.3125,fire
324913,28.716681,53.654053,996.281616,125922.28125,13109822.0,11361997.0,8544459.0,559410.0,525802.3125,503317.78125,155670.421875,215442.875,257351.09375,fire
324921,28.739109,53.889206,996.283325,138266.265625,15315728.0,13317618.0,10063882.0,640801.0,605022.1875,574474.0625,166612.4375,230890.640625,272340.4375,fire
324929,28.861221,53.66777,996.306946,142301.28125,16310602.0,13955707.0,10281770.0,651814.125,612623.375,581322.75,171812.078125,235510.578125,278109.71875,fire
324937,28.699238,53.464931,996.320435,146327.515625,17048908.0,15135335.0,11652916.0,704991.375,656831.3125,625534.5,176978.921875,239981.25,283185.84375,fire
324945,28.711697,54.085373,996.335999,149010.484375,17457646.0,15544592.0,12154303.0,735368.0625,691424.6875,663857.375,179775.28125,244274.8125,286754.40625,fire
324953,28.945953,53.821411,996.336853,148880.484375,17598282.0,15230304.0,11409471.0,708650.5,661926.3125,630736.0625,177162.625,242711.546875,282716.71875,fire
324961,28.95343,53.448799,996.328308,147592.96875,17569974.0,15103941.0,11303208.0,702814.0,658732.6875,627258.8125,176978.921875,242023.15625,283656.5,fire
324969,28.70422,54.381504,996.33374,148233.9375,17669452.0,15337234.0,11603399.0,713837.5625,672357.1875,640200.0625,178833.390625,244800.375,286513.71875,fire
324977,28.599552,55.605331,996.318481,140543.515625,16000000.0,13616455.0,9828434.0,626108.25,585310.0625,552170.375,164365.96875,222318.71875,261491.3125,fire
324985,28.614506,55.113678,996.352539,136170.21875,15402115.0,13165127.0,9784413.0,618170.8125,572067.0625,538239.1875,158563.015625,210008.203125,244100.125,fire
